,Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash,Sample_title,Sample_cell_line,Sample_library_selection,Sample_library_source,Sample_library_strategy,Sample_cell_description,Sample_platform_id,Sample_instrument_model
120,SRR16195040,12/31/22 0:17,10/4/21 17:05,308765,44238372,308765,143,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195040/SRR16195040.lite.1,SRX12479514,GSM5609665,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443064,SAMN22044664,simple,9606,Homo sapiens,GSM5609665,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,DAFF7FB040E9DB9D5CD19360C9B63E5D,EEC8B583A488F85D0516CD3CD6BF4B57,HUVEC+H9 scONEseq 047,HUVEC+H9 cell line co-culture,other,transcriptomic,OTHER,Normal single cell 047,GPL18573,Illumina NextSeq 500
121,SRR16195039,12/31/22 0:17,10/4/21 17:05,473402,67828183,473402,143,27,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195039/SRR16195039.lite.1,SRX12479515,GSM5609666,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443066,SAMN22044663,simple,9606,Homo sapiens,GSM5609666,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,545B7689E804561E6FE4C773C902F7B8,2084B6E3C74217CCDBF04FB06E9014F7,HUVEC+H9 scONEseq 048,HUVEC+H9 cell line co-culture,other,transcriptomic,OTHER,Normal single cell 048,GPL18573,Illumina NextSeq 500
122,SRR16195038,12/31/22 0:17,10/4/21 17:05,1340193,191935736,1340193,143,77,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195038/SRR16195038.lite.1,SRX12479516,GSM5609667,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443067,SAMN22044662,simple,9606,Homo sapiens,GSM5609667,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,1578E2DB2EE7DC1D80AD71F14CA67C86,46DAC8FD468739F4F0C52540EECF53EF,HUVEC+H9 scONEseq 049,HUVEC+H9 cell line co-culture,other,transcriptomic,OTHER,Normal single cell 049,GPL18573,Illumina NextSeq 500
123,SRR16195036,12/31/22 0:17,10/4/21 17:05,2648502,394985279,2648502,149,170,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195036/SRR16195036.lite.1,SRX12479518,GSM5609813,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443068,SAMN22044516,simple,9606,Homo sapiens,GSM5609813,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,C82824D9B9870164B1D8747356D50C00,6E16C9D3C8715026AB057F23D5AABFB3,NPC43 scONEseq 128,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 128,GPL18573,Illumina NextSeq 500
124,SRR16195037,12/31/22 0:17,10/4/21 17:06,2744202,410663455,2744202,149,172,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16195/SRR16195037/SRR16195037.lite.1,SRX12479517,GSM5609812,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443069,SAMN22044517,simple,9606,Homo sapiens,GSM5609812,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,CF9BC2D8B419FF91824BB14D27049CDD,3C5E1E7629A4D17270C98D84A6632CB8,NPC43 scONEseq 127,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 127,GPL18573,Illumina NextSeq 500
125,SRR16195035,12/31/22 0:17,10/4/21 17:05,3297669,490923241,3297669,148,207,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195035/SRR16195035.lite.1,SRX12479519,GSM5609814,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443070,SAMN22044515,simple,9606,Homo sapiens,GSM5609814,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,B1FEB5604F155CCBC1B710AFD435BEF0,2EC784824B6332B2F7CDBB5AAC1A2015,NPC43 scONEseq 129,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 129,GPL18573,Illumina NextSeq 500
126,SRR16195034,12/31/22 0:17,10/4/21 17:06,3440656,513412436,3440656,149,216,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195034/SRR16195034.lite.1,SRX12479520,GSM5609815,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443071,SAMN22044514,simple,9606,Homo sapiens,GSM5609815,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,BECCFEBCB575F3CBCEF99DE63211A65F,29A28EF50FA87C4B460FEF6BE6B00F88,NPC43 scONEseq 130,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 130,GPL18573,Illumina NextSeq 500
127,SRR16195033,12/31/22 0:17,10/4/21 17:06,2647750,395692213,2647750,149,167,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16195/SRR16195033/SRR16195033.lite.1,SRX12479521,GSM5609816,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443073,SAMN22044513,simple,9606,Homo sapiens,GSM5609816,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,2334589664D856B34A7F93ED93AA79B2,BED32A0003884506AE834C6C7B7252C3,NPC43 scONEseq 131,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 131,GPL18573,Illumina NextSeq 500
128,SRR16195032,12/31/22 0:17,10/4/21 17:05,1855294,276096749,1855294,148,117,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195032/SRR16195032.lite.1,SRX12479522,GSM5609817,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443072,SAMN22044512,simple,9606,Homo sapiens,GSM5609817,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,DACF4A5F50798FB3EB7C61A1BBB12E5C,1D623DAA61A1D07A44EB5653D8C02591,NPC43 scONEseq 132,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 132,GPL18573,Illumina NextSeq 500
129,SRR16195031,12/31/22 0:17,10/4/21 17:03,3528080,527017485,3528080,149,223,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195031/SRR16195031.lite.1,SRX12479523,GSM5609818,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443074,SAMN22044511,simple,9606,Homo sapiens,GSM5609818,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,EF03C478E316A361ACCC84279664C260,B0460D2BB92E7868436E11EAD211C854,NPC43 scONEseq 133,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 133,GPL18573,Illumina NextSeq 500
130,SRR16195030,12/31/22 0:17,10/4/21 17:03,3312361,490479623,3312361,148,210,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR016/16195/SRR16195030/SRR16195030.lite.1,SRX12479524,GSM5609819,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443076,SAMN22044510,simple,9606,Homo sapiens,GSM5609819,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,A84817E6A833329A73C9852FD710A22E,4554852D75378C148F145BC4E9BE7304,NPC43 scONEseq 134,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 134,GPL18573,Illumina NextSeq 500
131,SRR16195029,12/31/22 0:17,10/4/21 17:02,3371225,503353329,3371225,149,212,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR016/16195/SRR16195029/SRR16195029.lite.1,SRX12479525,GSM5609820,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443075,SAMN22044509,simple,9606,Homo sapiens,GSM5609820,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,99E2B598CF44B8330620E6C77F9E0454,54916B9395F56AAA15DE14F1AAF898CA,NPC43 scONEseq 135,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 135,GPL18573,Illumina NextSeq 500
132,SRR16195028,12/31/22 0:17,10/4/21 17:03,4205885,624173159,4205885,148,266,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16195/SRR16195028/SRR16195028.lite.1,SRX12479526,GSM5609821,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443077,SAMN22044508,simple,9606,Homo sapiens,GSM5609821,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,A34CB49986ED45A015D7717A5FBD016C,787FEE2B9B4668BEEAD6F867DC280920,NPC43 scONEseq 136,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 136,GPL18573,Illumina NextSeq 500
133,SRR16195027,12/31/22 0:17,10/4/21 17:02,2897129,434301777,2897129,149,183,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16195/SRR16195027/SRR16195027.lite.1,SRX12479527,GSM5609822,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443079,SAMN22044507,simple,9606,Homo sapiens,GSM5609822,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,6195F811E01294438196A8A1DE7C1C60,FDA5C700B6213F48567F51CB9065FA25,NPC43 scONEseq 137,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 137,GPL18573,Illumina NextSeq 500
134,SRR16195026,12/31/22 0:17,10/4/21 17:03,4248669,635022570,4248669,149,268,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16195/SRR16195026/SRR16195026.lite.1,SRX12479528,GSM5609823,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443078,SAMN22044506,simple,9606,Homo sapiens,GSM5609823,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,3A3622536245DCB9656DD4A443DA54EF,51929433806B4B478A0F564C447E966C,NPC43 scONEseq 138,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 138,GPL18573,Illumina NextSeq 500
135,SRR16195025,12/31/22 0:17,10/4/21 17:03,4052716,606178232,4052716,149,257,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195025/SRR16195025.lite.1,SRX12479529,GSM5609824,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443080,SAMN22044505,simple,9606,Homo sapiens,GSM5609824,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,81FD72C3AD46C101EE99E77FCB958D1E,6C19A7D57CB6E8918D86DEC7BCF22105,NPC43 scONEseq 139,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 139,GPL18573,Illumina NextSeq 500
136,SRR16195024,12/31/22 0:17,10/4/21 17:02,3780237,565814879,3780237,149,238,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195024/SRR16195024.lite.1,SRX12479530,GSM5609825,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443082,SAMN22044504,simple,9606,Homo sapiens,GSM5609825,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,B0A221D8E51B506CFCD09AC7EF04E7B8,04752C91695E3D11D10FE27368627786,NPC43 scONEseq 140,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 140,GPL18573,Illumina NextSeq 500
137,SRR16195023,12/31/22 0:17,10/4/21 17:01,845441,123295459,845441,145,52,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR016/16195/SRR16195023/SRR16195023.lite.1,SRX12479531,GSM5609826,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443081,SAMN22044503,simple,9606,Homo sapiens,GSM5609826,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,5819E2FDFB0E6E97E7201C0D0C35FA39,0875A34A9BE7A9F847B4FB7F14E0B8F0,NPC43 scONEseq 141,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 141,GPL18573,Illumina NextSeq 500
138,SRR16195022,12/31/22 0:17,10/4/21 17:01,13566,1984781,13566,146,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16195/SRR16195022/SRR16195022.lite.1,SRX12479532,GSM5609827,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443083,SAMN22044502,simple,9606,Homo sapiens,GSM5609827,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,769E9E6D036509533B5D9A5CE0FE93FC,63347BE3256D86416DFD8BA20F9F90D2,NPC43 scONEseq 142,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 142,GPL18573,Illumina NextSeq 500
139,SRR16195021,12/31/22 0:17,10/4/21 17:01,2343871,340047206,2343871,145,148,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR016/16195/SRR16195021/SRR16195021.lite.1,SRX12479533,GSM5609828,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443084,SAMN22044501,simple,9606,Homo sapiens,GSM5609828,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,2151EC95D1D749A638218D77B4C32882,92D03F96EC1C46BE46A3895332BE3B88,NPC43 scONEseq 143,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 143,GPL18573,Illumina NextSeq 500
140,SRR16195020,12/31/22 0:17,10/4/21 17:02,2187918,325655045,2187918,148,138,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195020/SRR16195020.lite.1,SRX12479534,GSM5609829,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443085,SAMN22044500,simple,9606,Homo sapiens,GSM5609829,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,6E8B590405218D67221D05417588DC0A,A1CBE2E8591DFCF53D7CA83FF2FB9823,NPC43 scONEseq 144,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 144,GPL18573,Illumina NextSeq 500
141,SRR16195019,12/31/22 0:17,10/4/21 17:02,2817613,419053359,2817613,148,178,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195019/SRR16195019.lite.1,SRX12479535,GSM5609830,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443086,SAMN22044499,simple,9606,Homo sapiens,GSM5609830,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,06BF7F9F27D0A4827E6EA5A14DF46CAC,A059154456AD088E9AD45E8270285B9B,NPC43 scONEseq 145,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 145,GPL18573,Illumina NextSeq 500
142,SRR16195018,12/31/22 0:17,10/4/21 17:02,3454729,511909885,3454729,148,219,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195018/SRR16195018.lite.1,SRX12479536,GSM5609831,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443087,SAMN22044498,simple,9606,Homo sapiens,GSM5609831,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,A1D2E07F7B56CB25222C8D2A3A3B4FF1,12966242CB6A5A2F16B9C389F327FFB9,NPC43 scONEseq 146,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 146,GPL18573,Illumina NextSeq 500
143,SRR16195017,12/31/22 0:17,10/4/21 17:02,2667286,394583299,2667286,147,169,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16195/SRR16195017/SRR16195017.lite.1,SRX12479537,GSM5609832,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443088,SAMN22044497,simple,9606,Homo sapiens,GSM5609832,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,C9ABC0644CC89847FD121E40E2CFF1E7,AE097233E6F57D2AF3DC9E6C3573D866,NPC43 scONEseq 147,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 147,GPL18573,Illumina NextSeq 500
144,SRR16195016,12/31/22 0:17,10/4/21 17:01,1564141,233202839,1564141,149,98,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195016/SRR16195016.lite.1,SRX12479538,GSM5609833,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443089,SAMN22044496,simple,9606,Homo sapiens,GSM5609833,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,5C48AD99E98D957B44C3A50013DBF67F,32D875DE59BEC1D713D4ABAA64500CA4,NPC43 scONEseq 148,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 148,GPL18573,Illumina NextSeq 500
145,SRR16195015,12/31/22 0:17,10/4/21 17:02,3719452,554627123,3719452,149,235,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195015/SRR16195015.lite.1,SRX12479539,GSM5609834,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443090,SAMN22044495,simple,9606,Homo sapiens,GSM5609834,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,027C3B28DDF358B35537EBD37EAD6F19,57D1769779EC82DA42B1149978E1CA1C,NPC43 scONEseq 149,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 149,GPL18573,Illumina NextSeq 500
146,SRR16195014,12/31/22 0:17,10/4/21 17:01,2764807,412787814,2764807,149,175,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195014/SRR16195014.lite.1,SRX12479540,GSM5609835,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443091,SAMN22044494,simple,9606,Homo sapiens,GSM5609835,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,A2B7793283E31E2BF089A167009057C0,85E3D0F9D78242F36C72CEB7CF28E1EA,NPC43 scONEseq 150,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 150,GPL18573,Illumina NextSeq 500
147,SRR16195013,12/31/22 0:17,10/4/21 17:02,3613998,540813545,3613998,149,227,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16195/SRR16195013/SRR16195013.lite.1,SRX12479541,GSM5609740,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443092,SAMN22044589,simple,9606,Homo sapiens,GSM5609740,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,A78F29687EF92ACFB5F747E9508A917B,24DA06D7B89BC3F14E08C03E6C0862CD,NPC43 scONEseq 055,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 055,GPL18573,Illumina NextSeq 500
148,SRR16195012,12/31/22 0:17,10/4/21 17:02,3246957,486888107,3246957,149,205,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195012/SRR16195012.lite.1,SRX12479542,GSM5609741,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443093,SAMN22044588,simple,9606,Homo sapiens,GSM5609741,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,9AA246A466AC2B28713EC2684C9CACC8,9B20509262547468293300915AA2D333,NPC43 scONEseq 056,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 056,GPL18573,Illumina NextSeq 500
149,SRR16195011,12/31/22 0:17,10/4/21 17:02,3390423,507766251,3390423,149,214,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195011/SRR16195011.lite.1,SRX12479543,GSM5609742,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443094,SAMN22044587,simple,9606,Homo sapiens,GSM5609742,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,6101AA267110D1B391E2984DB7D744C6,9AFB8B6D077A70D079B357936FF6A3D4,NPC43 scONEseq 057,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 057,GPL18573,Illumina NextSeq 500
150,SRR16195010,12/31/22 0:17,10/4/21 17:02,3728197,557950936,3728197,149,235,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195010/SRR16195010.lite.1,SRX12479544,GSM5609743,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443095,SAMN22044586,simple,9606,Homo sapiens,GSM5609743,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,71B12F03623A7CC40C17126EC37C16F2,496D1740B40AA6AEFEA6BFBDE1D24800,NPC43 scONEseq 058,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 058,GPL18573,Illumina NextSeq 500
151,SRR16195009,12/31/22 0:17,10/4/21 17:01,2432808,364574296,2432808,149,153,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16195/SRR16195009/SRR16195009.lite.1,SRX12479545,GSM5609744,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443096,SAMN22044585,simple,9606,Homo sapiens,GSM5609744,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,4237D651CFC2044C33589B5089551338,17B00FC88DA9CA8BEC1546502A453C62,NPC43 scONEseq 059,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 059,GPL18573,Illumina NextSeq 500
152,SRR16195008,12/31/22 0:17,10/4/21 17:02,3414502,511272499,3414502,149,215,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195008/SRR16195008.lite.1,SRX12479546,GSM5609745,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443097,SAMN22044584,simple,9606,Homo sapiens,GSM5609745,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,7DFDA6A94432F6B733E67E6E323D001A,80C948859C7EAE970414EEAA07873D90,NPC43 scONEseq 060,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 060,GPL18573,Illumina NextSeq 500
153,SRR16195007,12/31/22 0:17,10/4/21 17:02,3063802,458431478,3063802,149,193,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16195/SRR16195007/SRR16195007.lite.1,SRX12479547,GSM5609746,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443098,SAMN22044583,simple,9606,Homo sapiens,GSM5609746,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,DE76C6D9A92F0D3F42B75D71A1BBBAAF,D552FB387156186871674EFB4D3B3A63,NPC43 scONEseq 061,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 061,GPL18573,Illumina NextSeq 500
154,SRR16195006,12/31/22 0:17,10/4/21 17:02,3236364,484421287,3236364,149,205,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16195/SRR16195006/SRR16195006.lite.1,SRX12479548,GSM5609747,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443099,SAMN22044582,simple,9606,Homo sapiens,GSM5609747,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,57F0DFA9E4B602ED0502643ECB4E0842,0ABB2FE0B30FDC81151C4635182376EC,NPC43 scONEseq 062,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 062,GPL18573,Illumina NextSeq 500
